Wavelength,DY415,DY490,AT520,AT550,TRX,AT620,AT655
619.9,0,0.0129,0.0492,0.2955,0.897557,0.3156,0.0019
620,0,0.0129,0.049,0.295,0.8953,0.319,0.002
620.1,0,0.0128,0.0488,0.2944,0.89149,0.3222,0.002
620.2,0,0.0128,0.0486,0.2938,0.88768,0.3254,0.002
620.3,0,0.0127,0.0484,0.2932,0.88387,0.3286,0.002
620.4,0,0.0127,0.0482,0.2926,0.88006,0.3318,0.002
620.5,0,0.0126,0.048,0.292,0.87625,0.335,0.002
620.6,0,0.0126,0.0478,0.2914,0.87244,0.3382,0.002
620.7,0,0.0125,0.0476,0.2908,0.86863,0.3414,0.002
620.8,0,0.0125,0.0474,0.2902,0.86482,0.3446,0.002
620.9,0,0.0124,0.0472,0.2896,0.86101,0.3478,0.002
621,0,0.0124,0.047,0.289,0.8572,0.351,0.002
621.1,0,0.0123,0.0468,0.2886,0.855531,0.3543,0.002
621.2,0,0.0123,0.0466,0.2882,0.853862,0.3576,0.002
621.3,0,0.0122,0.0464,0.2878,0.852193,0.3609,0.002
621.4,0,0.0122,0.0462,0.2874,0.850524,0.3642,0.002
621.5,0,0.0121,0.046,0.287,0.848855,0.3675,0.002
621.6,0,0.0121,0.0458,0.2866,0.847186,0.3708,0.002
621.7,0,0.012,0.0456,0.2862,0.845517,0.3741,0.002
621.8,0,0.012,0.0454,0.2858,0.843848,0.3774,0.002
621.9,0,0.0119,0.0452,0.2854,0.842179,0.3807,0.002
622,0,0.0119,0.045,0.285,0.84051,0.384,0.002
622.1,0,0.0118,0.0448,0.2844,0.83731,0.3877,0.002
622.2,0,0.0118,0.0446,0.2838,0.83411,0.3914,0.002
622.3,0,0.0117,0.0444,0.2832,0.83091,0.3951,0.002
622.4,0,0.0117,0.0442,0.2826,0.82771,0.3988,0.002
622.5,0,0.0116,0.044,0.282,0.82451,0.4025,0.002
622.6,0,0.0116,0.0438,0.2814,0.82131,0.4062,0.002
622.7,0,0.0115,0.0436,0.2808,0.81811,0.4099,0.002
622.8,0,0.0115,0.0434,0.2802,0.81491,0.4136,0.002
622.9,0,0.0114,0.0432,0.2796,0.81171,0.4173,0.002
623,0,0.0114,0.043,0.279,0.80851,0.421,0.002
623.1,0,0.0113,0.0428,0.2784,0.80683,0.425,0.0021
623.2,0,0.0113,0.0426,0.2778,0.80515,0.429,0.0022
623.3,0,0.0112,0.0424,0.2772,0.80347,0.433,0.0023
623.4,0,0.0112,0.0422,0.2766,0.80179,0.437,0.0024
623.5,0,0.0111,0.042,0.276,0.80011,0.441,0.0025
623.6,0,0.0111,0.0418,0.2754,0.79843,0.445,0.0026
623.7,0,0.011,0.0416,0.2748,0.79675,0.449,0.0027
623.8,0,0.011,0.0414,0.2742,0.79507,0.453,0.0028
623.9,0,0.0109,0.0412,0.2736,0.79339,0.457,0.0029
624,0,0.0109,0.041,0.273,0.79171,0.461,0.003
624.1,0,0.0109,0.0408,0.2726,0.788177,0.4651,0.003
624.2,0,0.0108,0.0406,0.2722,0.784644,0.4692,0.003
624.3,0,0.0108,0.0404,0.2718,0.781111,0.4733,0.003
624.4,0,0.0107,0.0402,0.2714,0.777578,0.4774,0.003
624.5,0,0.0107,0.04,0.271,0.774045,0.4815,0.003
624.6,0,0.0106,0.0398,0.2706,0.770512,0.4856,0.003
624.7,0,0.0106,0.0396,0.2702,0.766979,0.4897,0.003
624.8,0,0.0105,0.0394,0.2698,0.763446,0.4938,0.003
624.9,0,0.0105,0.0392,0.2694,0.759913,0.4979,0.003
625,0,0.0104,0.039,0.269,0.75638,0.502,0.003
625.1,0,0.0104,0.0389,0.2682,0.753621,0.5065,0.003
625.2,0,0.0103,0.0388,0.2674,0.750862,0.511,0.003
625.3,0,0.0103,0.0387,0.2666,0.748103,0.5155,0.003
625.4,0,0.0102,0.0386,0.2658,0.745344,0.52,0.003
625.5,0,0.0102,0.0385,0.265,0.742585,0.5245,0.003
625.6,0,0.0102,0.0384,0.2642,0.739826,0.529,0.003
625.7,0,0.0101,0.0383,0.2634,0.737067,0.5335,0.003
625.8,0,0.0101,0.0382,0.2626,0.734308,0.538,0.003
625.9,0,0.01,0.0381,0.2618,0.731549,0.5425,0.003
626,0,0.01,0.038,0.261,0.72879,0.547,0.003
626.1,0,0.0099,0.0378,0.2604,0.725717,0.5512,0.0031
626.2,0,0.0099,0.0376,0.2598,0.722644,0.5554,0.0032
626.3,0,0.0099,0.0374,0.2592,0.719571,0.5596,0.0033
626.4,0,0.0098,0.0372,0.2586,0.716498,0.5638,0.0034
626.5,0,0.0098,0.037,0.258,0.713425,0.568,0.0035
626.6,0,0.0097,0.0368,0.2574,0.710352,0.5722,0.0036
626.7,0,0.0097,0.0366,0.2568,0.707279,0.5764,0.0037
626.8,0,0.0097,0.0364,0.2562,0.704206,0.5806,0.0038
626.9,0,0.0096,0.0362,0.2556,0.701133,0.5848,0.0039
627,0,0.0096,0.036,0.255,0.69806,0.589,0.004
627.1,0,0.0095,0.0359,0.2544,0.69582,0.5938,0.004
627.2,0,0.0095,0.0358,0.2538,0.69358,0.5986,0.004
627.3,0,0.0095,0.0357,0.2532,0.69134,0.6034,0.004
627.4,0,0.0094,0.0356,0.2526,0.6891,0.6082,0.004
627.5,0,0.0094,0.0355,0.252,0.68686,0.613,0.004
627.6,0,0.0094,0.0354,0.2514,0.68462,0.6178,0.004
627.7,0,0.0093,0.0353,0.2508,0.68238,0.6226,0.004
627.8,0,0.0093,0.0352,0.2502,0.68014,0.6274,0.004
627.9,0,0.0093,0.0351,0.2496,0.6779,0.6322,0.004
628,0,0.0092,0.035,0.249,0.67566,0.637,0.004
628.1,0,0.0092,0.0348,0.2485,0.672949,0.6414,0.0041
628.2,0,0.0091,0.0346,0.248,0.670238,0.6458,0.0042
628.3,0,0.0091,0.0344,0.2475,0.667527,0.6502,0.0043
628.4,0,0.0091,0.0342,0.247,0.664816,0.6546,0.0044
628.5,0,0.009,0.034,0.2465,0.662105,0.659,0.0045
628.6,0,0.009,0.0338,0.246,0.659394,0.6634,0.0046
628.7,0,0.009,0.0336,0.2455,0.656683,0.6678,0.0047
628.8,0,0.0089,0.0334,0.245,0.653972,0.6722,0.0048
628.9,0,0.0089,0.0332,0.2445,0.651261,0.6766,0.0049
629,0,0.0088,0.033,0.244,0.64855,0.681,0.005
629.1,0,0.0088,0.0329,0.2434,0.64591,0.6851,0.0051
629.2,0,0.0088,0.0328,0.2428,0.64327,0.6892,0.0052
629.3,0,0.0087,0.0327,0.2422,0.64063,0.6933,0.0053
629.4,0,0.0087,0.0326,0.2416,0.63799,0.6974,0.0054
629.5,0,0.0087,0.0325,0.241,0.63535,0.7015,0.0055
629.6,0,0.0086,0.0324,0.2404,0.63271,0.7056,0.0056
629.7,0,0.0086,0.0323,0.2398,0.63007,0.7097,0.0057
629.8,0,0.0085,0.0322,0.2392,0.62743,0.7138,0.0058
629.9,0,0.0085,0.0321,0.2386,0.62479,0.7179,0.0059
630,0,0.0085,0.032,0.238,0.62215,0.722,0.006
630.1,0,0.0084,0.0319,0.2374,0.618918,0.7264,0.006
630.2,0,0.0084,0.0318,0.2368,0.615686,0.7308,0.006
630.3,0,0.0084,0.0317,0.2362,0.612454,0.7352,0.006
630.4,0,0.0083,0.0316,0.2356,0.609222,0.7396,0.006
630.5,0,0.0083,0.0315,0.235,0.60599,0.744,0.006
630.6,0,0.0083,0.0314,0.2344,0.602758,0.7484,0.006
630.7,0,0.0082,0.0313,0.2338,0.599526,0.7528,0.006
630.8,0,0.0082,0.0312,0.2332,0.596294,0.7572,0.006
630.9,0,0.0082,0.0311,0.2326,0.593062,0.7616,0.006
631,0,0.0081,0.031,0.232,0.58983,0.766,0.006
631.1,0,0.0081,0.0309,0.2316,0.588091,0.7698,0.0061
631.2,0,0.008,0.0308,0.2312,0.586352,0.7736,0.0062
631.3,0,0.008,0.0307,0.2308,0.584613,0.7774,0.0063
631.4,0,0.008,0.0306,0.2304,0.582874,0.7812,0.0064
631.5,0,0.0079,0.0305,0.23,0.581135,0.785,0.0065
631.6,0,0.0079,0.0304,0.2296,0.579396,0.7888,0.0066
631.7,0,0.0079,0.0303,0.2292,0.577657,0.7926,0.0067
631.8,0,0.0078,0.0302,0.2288,0.575918,0.7964,0.0068
631.9,0,0.0078,0.0301,0.2284,0.574179,0.8002,0.0069
632,0,0.0078,0.03,0.228,0.57244,0.804,0.007
632.1,0,0.0077,0.0299,0.2274,0.569194,0.8074,0.0071
632.2,0,0.0077,0.0298,0.2268,0.565948,0.8108,0.0072
632.3,0,0.0077,0.0297,0.2262,0.562702,0.8142,0.0073
632.4,0,0.0076,0.0296,0.2256,0.559456,0.8176,0.0074
632.5,0,0.0076,0.0295,0.225,0.55621,0.821,0.0075
632.6,0,0.0076,0.0294,0.2244,0.552964,0.8244,0.0076
632.7,0,0.0075,0.0293,0.2238,0.549718,0.8278,0.0077
632.8,0,0.0075,0.0292,0.2232,0.546472,0.8312,0.0078
632.9,0,0.0075,0.0291,0.2226,0.543226,0.8346,0.0079
633,0,0.0074,0.029,0.222,0.53998,0.838,0.008
633.1,0,0.0074,0.0289,0.2214,0.538097,0.8416,0.0082
633.2,0,0.0074,0.0288,0.2208,0.536214,0.8452,0.0084
633.3,0,0.0073,0.0287,0.2202,0.534331,0.8488,0.0086
633.4,0,0.0073,0.0286,0.2196,0.532448,0.8524,0.0088
633.5,0,0.0073,0.0285,0.219,0.530565,0.856,0.009
633.6,0,0.0072,0.0284,0.2184,0.528682,0.8596,0.0092
633.7,0,0.0072,0.0283,0.2178,0.526799,0.8632,0.0094
633.8,0,0.0072,0.0282,0.2172,0.524916,0.8668,0.0096
633.9,0,0.0071,0.0281,0.2166,0.523033,0.8704,0.0098
634,0,0.0071,0.028,0.216,0.52115,0.874,0.01
634.1,0,0.0071,0.0279,0.2154,0.518234,0.8768,0.0101
634.2,0,0.007,0.0278,0.2148,0.515318,0.8796,0.0102
634.3,0,0.007,0.0277,0.2142,0.512402,0.8824,0.0103
634.4,0,0.007,0.0276,0.2136,0.509486,0.8852,0.0104
634.5,0,0.0069,0.0275,0.213,0.50657,0.888,0.0105
634.6,0,0.0069,0.0274,0.2124,0.503654,0.8908,0.0106
634.7,0,0.0069,0.0273,0.2118,0.500738,0.8936,0.0107
634.8,0,0.0069,0.0272,0.2112,0.497822,0.8964,0.0108
634.9,0,0.0068,0.0271,0.2106,0.494906,0.8992,0.0109
635,0,0.0068,0.027,0.21,0.49199,0.902,0.011
635.1,0,0.0068,0.0269,0.2093,0.490063,0.9043,0.0111
635.2,0,0.0067,0.0268,0.2086,0.488136,0.9066,0.0112
635.3,0,0.0067,0.0267,0.2079,0.486209,0.9089,0.0113
635.4,0,0.0067,0.0266,0.2072,0.484282,0.9112,0.0114
635.5,0,0.0066,0.0265,0.2065,0.482355,0.9135,0.0115
635.6,0,0.0066,0.0264,0.2058,0.480428,0.9158,0.0116
635.7,0,0.0066,0.0263,0.2051,0.478501,0.9181,0.0117
635.8,0,0.0066,0.0262,0.2044,0.476574,0.9204,0.0118
635.9,0,0.0065,0.0261,0.2037,0.474647,0.9227,0.0119
636,0,0.0065,0.026,0.203,0.47272,0.925,0.012
636.1,0,0.0065,0.0259,0.2023,0.471308,0.9275,0.0122
636.2,0,0.0064,0.0258,0.2016,0.469896,0.93,0.0124
636.3,0,0.0064,0.0257,0.2009,0.468484,0.9325,0.0126
636.4,0,0.0064,0.0256,0.2002,0.467072,0.935,0.0128
636.5,0,0.0064,0.0255,0.1995,0.46566,0.9375,0.013
636.6,0,0.0063,0.0254,0.1988,0.464248,0.94,0.0132
636.7,0,0.0063,0.0253,0.1981,0.462836,0.9425,0.0134
636.8,0,0.0063,0.0252,0.1974,0.461424,0.945,0.0136
636.9,0,0.0062,0.0251,0.1967,0.460012,0.9475,0.0138
637,0,0.0062,0.025,0.196,0.4586,0.95,0.014
637.1,0,0.0062,0.0249,0.1955,0.456046,0.9519,0.0142
637.2,0,0.0062,0.0248,0.195,0.453492,0.9538,0.0144
637.3,0,0.0061,0.0247,0.1945,0.450938,0.9557,0.0146
637.4,0,0.0061,0.0246,0.194,0.448384,0.9576,0.0148
637.5,0,0.0061,0.0245,0.1935,0.44583,0.9595,0.015
637.6,0,0.0061,0.0244,0.193,0.443276,0.9614,0.0152
637.7,0,0.006,0.0243,0.1925,0.440722,0.9633,0.0154
637.8,0,0.006,0.0242,0.192,0.438168,0.9652,0.0156
637.9,0,0.006,0.0241,0.1915,0.435614,0.9671,0.0158
638,0,0.0059,0.024,0.191,0.43306,0.969,0.016
638.1,0,0.0059,0.0239,0.1904,0.431715,0.9703,0.0162
638.2,0,0.0059,0.0238,0.1898,0.43037,0.9716,0.0164
638.3,0,0.0059,0.0237,0.1892,0.429025,0.9729,0.0166
638.4,0,0.0058,0.0236,0.1886,0.42768,0.9742,0.0168
638.5,0,0.0058,0.0235,0.188,0.426335,0.9755,0.017
638.6,0,0.0058,0.0234,0.1874,0.42499,0.9768,0.0172
638.7,0,0.0058,0.0233,0.1868,0.423645,0.9781,0.0174
638.8,0,0.0057,0.0232,0.1862,0.4223,0.9794,0.0176
638.9,0,0.0057,0.0231,0.1856,0.420955,0.9807,0.0178
639,0,0.0057,0.023,0.185,0.41961,0.982,0.018
639.1,0,0.0057,0.0229,0.1844,0.417977,0.9828,0.0183
639.2,0,0.0056,0.0228,0.1838,0.416344,0.9836,0.0186
639.3,0,0.0056,0.0227,0.1832,0.414711,0.9844,0.0189
639.4,0,0.0056,0.0226,0.1826,0.413078,0.9852,0.0192
639.5,0,0.0056,0.0225,0.182,0.411445,0.986,0.0195
639.6,0,0.0055,0.0224,0.1814,0.409812,0.9868,0.0198
639.7,0,0.0055,0.0223,0.1808,0.408179,0.9876,0.0201
639.8,0,0.0055,0.0222,0.1802,0.406546,0.9884,0.0204
639.9,0,0.0054,0.0221,0.1796,0.404913,0.9892,0.0207
640,0,0.0054,0.022,0.179,0.40328,0.99,0.021
640.1,0,0.0054,0.0219,0.1784,0.401818,0.9904,0.0213
640.2,0,0.0054,0.0218,0.1778,0.400356,0.9908,0.0216
640.3,0,0.0053,0.0217,0.1772,0.398894,0.9912,0.0219
640.4,0,0.0053,0.0216,0.1766,0.397432,0.9916,0.0222
640.5,0,0.0053,0.0215,0.176,0.39597,0.992,0.0225
640.6,0,0.0053,0.0214,0.1754,0.394508,0.9924,0.0228
640.7,0,0.0052,0.0213,0.1748,0.393046,0.9928,0.0231
640.8,0,0.0052,0.0212,0.1742,0.391584,0.9932,0.0234
640.9,0,0.0052,0.0211,0.1736,0.390122,0.9936,0.0237
641,0,0.0052,0.021,0.173,0.38866,0.994,0.024
641.1,0,0.0051,0.021,0.1725,0.386786,0.9943,0.0243
641.2,0,0.0051,0.021,0.172,0.384912,0.9946,0.0246
641.3,0,0.0051,0.021,0.1715,0.383038,0.9949,0.0249
641.4,0,0.0051,0.021,0.171,0.381164,0.9952,0.0252
641.5,0,0.0051,0.021,0.1705,0.37929,0.9955,0.0255
641.6,0,0.005,0.021,0.17,0.377416,0.9958,0.0258
641.7,0,0.005,0.021,0.1695,0.375542,0.9961,0.0261
641.8,0,0.005,0.021,0.169,0.373668,0.9964,0.0264
641.9,0,0.005,0.021,0.1685,0.371794,0.9967,0.0267
642,0,0.0049,0.021,0.168,0.36992,0.997,0.027
642.1,0,0.0049,0.0209,0.1675,0.369056,0.9973,0.0274
642.2,0,0.0049,0.0208,0.167,0.368192,0.9976,0.0278
642.3,0,0.0049,0.0207,0.1665,0.367328,0.9979,0.0282
642.4,0,0.0049,0.0206,0.166,0.366464,0.9982,0.0286
642.5,0,0.0048,0.0205,0.1655,0.3656,0.9985,0.029
642.6,0,0.0048,0.0204,0.165,0.364736,0.9988,0.0294
642.7,0,0.0048,0.0203,0.1645,0.363872,0.9991,0.0298
642.8,0,0.0048,0.0202,0.164,0.363008,0.9994,0.0302
642.9,0,0.0047,0.0201,0.1635,0.362144,0.9997,0.0306
643,0,0.0047,0.02,0.163,0.36128,1,0.031
643.1,0,0.0047,0.0199,0.1623,0.359392,0.9997,0.0315
643.2,0,0.0047,0.0198,0.1616,0.357504,0.9994,0.032
643.3,0,0.0046,0.0197,0.1609,0.355616,0.9991,0.0325
643.4,0,0.0046,0.0196,0.1602,0.353728,0.9988,0.033
643.5,0,0.0046,0.0195,0.1595,0.35184,0.9985,0.0335
643.6,0,0.0046,0.0194,0.1588,0.349952,0.9982,0.034
643.7,0,0.0046,0.0193,0.1581,0.348064,0.9979,0.0345
643.8,0,0.0045,0.0192,0.1574,0.346176,0.9976,0.035
643.9,0,0.0045,0.0191,0.1567,0.344288,0.9973,0.0355
644,0,0.0045,0.019,0.156,0.3424,0.997,0.036
644.1,0,0.0045,0.0189,0.1555,0.341011,0.9962,0.0365
644.2,0,0.0044,0.0188,0.155,0.339622,0.9954,0.037
644.3,0,0.0044,0.0187,0.1545,0.338233,0.9946,0.0375
644.4,0,0.0044,0.0186,0.154,0.336844,0.9938,0.038
644.5,0,0.0044,0.0185,0.1535,0.335455,0.993,0.0385
644.6,0,0.0044,0.0184,0.153,0.334066,0.9922,0.039
644.7,0,0.0043,0.0183,0.1525,0.332677,0.9914,0.0395
644.8,0,0.0043,0.0182,0.152,0.331288,0.9906,0.04
644.9,0,0.0043,0.0181,0.1515,0.329899,0.9898,0.0405
645,0,0.0043,0.018,0.151,0.32851,0.989,0.041
645.1,0,0.0043,0.0179,0.1504,0.327253,0.9885,0.0415
645.2,0,0.0042,0.0178,0.1498,0.325996,0.988,0.042
645.3,0,0.0042,0.0177,0.1492,0.324739,0.9875,0.0425
645.4,0,0.0042,0.0176,0.1486,0.323482,0.987,0.043
645.5,0,0.0042,0.0175,0.148,0.322225,0.9865,0.0435
645.6,0,0.0041,0.0174,0.1474,0.320968,0.986,0.044
645.7,0,0.0041,0.0173,0.1468,0.319711,0.9855,0.0445
645.8,0,0.0041,0.0172,0.1462,0.318454,0.985,0.045
645.9,0,0.0041,0.0171,0.1456,0.317197,0.9845,0.0455
646,0,0.0041,0.017,0.145,0.31594,0.984,0.046
646.1,0,0.004,0.017,0.1446,0.314977,0.9832,0.0466
646.2,0,0.004,0.017,0.1442,0.314014,0.9824,0.0472
646.3,0,0.004,0.017,0.1438,0.313051,0.9816,0.0478
646.4,0,0.004,0.017,0.1434,0.312088,0.9808,0.0484
646.5,0,0.004,0.017,0.143,0.311125,0.98,0.049
646.6,0,0.004,0.017,0.1426,0.310162,0.9792,0.0496
646.7,0,0.0039,0.017,0.1422,0.309199,0.9784,0.0502
646.8,0,0.0039,0.017,0.1418,0.308236,0.9776,0.0508
646.9,0,0.0039,0.017,0.1414,0.307273,0.9768,0.0514
647,0,0.0039,0.017,0.141,0.30631,0.976,0.052
647.1,0,0.0039,0.0169,0.1405,0.30537,0.975,0.0528
647.2,0,0.0038,0.0168,0.14,0.30443,0.974,0.0536
647.3,0,0.0038,0.0167,0.1395,0.30349,0.973,0.0544
647.4,0,0.0038,0.0166,0.139,0.30255,0.972,0.0552
647.5,0,0.0038,0.0165,0.1385,0.30161,0.971,0.056
647.6,0,0.0038,0.0164,0.138,0.30067,0.97,0.0568
647.7,0,0.0037,0.0163,0.1375,0.29973,0.969,0.0576
647.8,0,0.0037,0.0162,0.137,0.29879,0.968,0.0584
647.9,0,0.0037,0.0161,0.1365,0.29785,0.967,0.0592
648,0,0.0037,0.016,0.136,0.29691,0.966,0.06
648.1,0,0.0037,0.0159,0.1355,0.295902,0.9644,0.0608
648.2,0,0.0037,0.0158,0.135,0.294894,0.9628,0.0616
648.3,0,0.0036,0.0157,0.1345,0.293886,0.9612,0.0624
648.4,0,0.0036,0.0156,0.134,0.292878,0.9596,0.0632
648.5,0,0.0036,0.0155,0.1335,0.29187,0.958,0.064
648.6,0,0.0036,0.0154,0.133,0.290862,0.9564,0.0648
648.7,0,0.0036,0.0153,0.1325,0.289854,0.9548,0.0656
648.8,0,0.0035,0.0152,0.132,0.288846,0.9532,0.0664
648.9,0,0.0035,0.0151,0.1315,0.287838,0.9516,0.0672
649,0,0.0035,0.015,0.131,0.28683,0.95,0.068
649.1,0,0.0035,0.015,0.1305,0.286041,0.9487,0.0689
649.2,0,0.0035,0.015,0.13,0.285252,0.9474,0.0698
649.3,0,0.0035,0.015,0.1295,0.284463,0.9461,0.0707
649.4,0,0.0034,0.015,0.129,0.283674,0.9448,0.0716
649.5,0,0.0034,0.015,0.1285,0.282885,0.9435,0.0725
649.6,0,0.0034,0.015,0.128,0.282096,0.9422,0.0734
649.7,0,0.0034,0.015,0.1275,0.281307,0.9409,0.0743
649.8,0,0.0034,0.015,0.127,0.280518,0.9396,0.0752
649.9,0,0.0033,0.015,0.1265,0.279729,0.9383,0.0761
650,0,0.0033,0.015,0.126,0.27894,0.937,0.077
650.1,0,0.0033,0.0149,0.1256,0.278354,0.935,0.078
650.2,0,0.0033,0.0148,0.1252,0.277768,0.933,0.079
650.3,0,0.0033,0.0147,0.1248,0.277182,0.931,0.08
650.4,0,0.0033,0.0146,0.1244,0.276596,0.929,0.081
650.5,0,0.0032,0.0145,0.124,0.27601,0.927,0.082
650.6,0,0.0032,0.0144,0.1236,0.275424,0.925,0.083
650.7,0,0.0032,0.0143,0.1232,0.274838,0.923,0.084
650.8,0,0.0032,0.0142,0.1228,0.274252,0.921,0.085
650.9,0,0.0032,0.0141,0.1224,0.273666,0.919,0.086
651,0,0.0032,0.014,0.122,0.27308,0.917,0.087
651.1,0,0.0032,0.014,0.1216,0.272078,0.9152,0.0882
651.2,0,0.0031,0.014,0.1212,0.271076,0.9134,0.0894
651.3,0,0.0031,0.014,0.1208,0.270074,0.9116,0.0906
651.4,0,0.0031,0.014,0.1204,0.269072,0.9098,0.0918
651.5,0,0.0031,0.014,0.12,0.26807,0.908,0.093
651.6,0,0.0031,0.014,0.1196,0.267068,0.9062,0.0942
651.7,0,0.0031,0.014,0.1192,0.266066,0.9044,0.0954
651.8,0,0.0031,0.014,0.1188,0.265064,0.9026,0.0966
651.9,0,0.0031,0.014,0.1184,0.264062,0.9008,0.0978
652,0,0.003,0.014,0.118,0.26306,0.899,0.099
652.1,0,0.003,0.0139,0.1175,0.26246,0.8974,0.1003
652.2,0,0.003,0.0138,0.117,0.26186,0.8958,0.1016
652.3,0,0.003,0.0137,0.1165,0.26126,0.8942,0.1029
652.4,0,0.003,0.0136,0.116,0.26066,0.8926,0.1042
652.5,0,0.003,0.0135,0.1155,0.26006,0.891,0.1055
652.6,0,0.003,0.0134,0.115,0.25946,0.8894,0.1068
652.7,0,0.0029,0.0133,0.1145,0.25886,0.8878,0.1081
652.8,0,0.0029,0.0132,0.114,0.25826,0.8862,0.1094
652.9,0,0.0029,0.0131,0.1135,0.25766,0.8846,0.1107
653,0,0.0029,0.013,0.113,0.25706,0.883,0.112
653.1,0,0.0029,0.013,0.1126,0.256618,0.8805,0.1134
653.2,0,0.0029,0.013,0.1122,0.256176,0.878,0.1148
653.3,0,0.0029,0.013,0.1118,0.255734,0.8755,0.1162
653.4,0,0.0028,0.013,0.1114,0.255292,0.873,0.1176
653.5,0,0.0028,0.013,0.111,0.25485,0.8705,0.119
653.6,0,0.0028,0.013,0.1106,0.254408,0.868,0.1204
653.7,0,0.0028,0.013,0.1102,0.253966,0.8655,0.1218
653.8,0,0.0028,0.013,0.1098,0.253524,0.863,0.1232
653.9,0,0.0028,0.013,0.1094,0.253082,0.8605,0.1246
654,0,0.0028,0.013,0.109,0.25264,0.858,0.126
654.1,0,0.0027,0.0129,0.1085,0.252171,0.8562,0.1275
654.2,0,0.0027,0.0128,0.108,0.251702,0.8544,0.129
654.3,0,0.0027,0.0127,0.1075,0.251233,0.8526,0.1305
654.4,0,0.0027,0.0126,0.107,0.250764,0.8508,0.132
654.5,0,0.0027,0.0125,0.1065,0.250295,0.849,0.1335
654.6,0,0.0027,0.0124,0.106,0.249826,0.8472,0.135
654.7,0,0.0027,0.0123,0.1055,0.249357,0.8454,0.1365
654.8,0,0.0026,0.0122,0.105,0.248888,0.8436,0.138
654.9,0,0.0026,0.0121,0.1045,0.248419,0.8418,0.1395
655,0,0.0026,0.012,0.104,0.24795,0.84,0.141
655.1,0,0.0026,0.0119,0.1037,0.247598,0.8381,0.1428
655.2,0,0.0026,0.0118,0.1034,0.247246,0.8362,0.1446
655.3,0,0.0026,0.0117,0.1031,0.246894,0.8343,0.1464
655.4,0,0.0026,0.0116,0.1028,0.246542,0.8324,0.1482
655.5,0,0.0026,0.0115,0.1025,0.24619,0.8305,0.15
655.6,0,0.0025,0.0114,0.1022,0.245838,0.8286,0.1518
655.7,0,0.0025,0.0113,0.1019,0.245486,0.8267,0.1536
655.8,0,0.0025,0.0112,0.1016,0.245134,0.8248,0.1554
655.9,0,0.0025,0.0111,0.1013,0.244782,0.8229,0.1572
656,0,0.0025,0.011,0.101,0.24443,0.821,0.159
656.1,0,0.0025,0.011,0.1007,0.244292,0.8192,0.161
656.2,0,0.0025,0.011,0.1004,0.244154,0.8174,0.163
656.3,0,0.0025,0.011,0.1001,0.244016,0.8156,0.165
656.4,0,0.0024,0.011,0.0998,0.243878,0.8138,0.167
656.5,0,0.0024,0.011,0.0995,0.24374,0.812,0.169
656.6,0,0.0024,0.011,0.0992,0.243602,0.8102,0.171
656.7,0,0.0024,0.011,0.0989,0.243464,0.8084,0.173
656.8,0,0.0024,0.011,0.0986,0.243326,0.8066,0.175
656.9,0,0.0024,0.011,0.0983,0.243188,0.8048,0.177
657,0,0.0024,0.011,0.098,0.24305,0.803,0.179
657.1,0,0.0024,0.0109,0.0975,0.242464,0.8007,0.1812
657.2,0,0.0023,0.0108,0.097,0.241878,0.7984,0.1834
657.3,0,0.0023,0.0107,0.0965,0.241292,0.7961,0.1856
657.4,0,0.0023,0.0106,0.096,0.240706,0.7938,0.1878
657.5,0,0.0023,0.0105,0.0955,0.24012,0.7915,0.19
657.6,0,0.0023,0.0104,0.095,0.239534,0.7892,0.1922
657.7,0,0.0023,0.0103,0.0945,0.238948,0.7869,0.1944
657.8,0,0.0023,0.0102,0.094,0.238362,0.7846,0.1966
657.9,0,0.0023,0.0101,0.0935,0.237776,0.7823,0.1988
658,0,0.0022,0.01,0.093,0.23719,0.78,0.201
658.1,0,0.0022,0.01,0.0928,0.236779,0.7778,0.2035
658.2,0,0.0022,0.01,0.0926,0.236368,0.7756,0.206
658.3,0,0.0022,0.01,0.0924,0.235957,0.7734,0.2085
658.4,0,0.0022,0.01,0.0922,0.235546,0.7712,0.211
658.5,0,0.0022,0.01,0.092,0.235135,0.769,0.2135
658.6,0,0.0022,0.01,0.0918,0.234724,0.7668,0.216
658.7,0,0.0021,0.01,0.0916,0.234313,0.7646,0.2185
658.8,0,0.0021,0.01,0.0914,0.233902,0.7624,0.221
658.9,0,0.0021,0.01,0.0912,0.233491,0.7602,0.2235
659,0,0.0021,0.01,0.091,0.23308,0.758,0.226
659.1,0,0.0021,0.01,0.0906,0.232797,0.7557,0.2288
659.2,0,0.0021,0.01,0.0902,0.232514,0.7534,0.2316
659.3,0,0.0021,0.01,0.0898,0.232231,0.7511,0.2344
659.4,0,0.0021,0.01,0.0894,0.231948,0.7488,0.2372
659.5,0,0.002,0.01,0.089,0.231665,0.7465,0.24
659.6,0,0.002,0.01,0.0886,0.231382,0.7442,0.2428
659.7,0,0.002,0.01,0.0882,0.231099,0.7419,0.2456
659.8,0,0.002,0.01,0.0878,0.230816,0.7396,0.2484
659.9,0,0.002,0.01,0.0874,0.230533,0.7373,0.2512
660,0,0.002,0.01,0.087,0.23025,0.735,0.254
660.1,0,0.002,0.0099,0.0867,0.229581,0.733,0.2571
660.2,0,0.002,0.0098,0.0864,0.228912,0.731,0.2602
660.3,0,0.002,0.0097,0.0861,0.228243,0.729,0.2633
